s_id;lon;lat;alt;plant_id;cult_id;bbch;year;day
7499;5.88333;51.2167;0;129;70;60;1894;171
7515;4.3;51.5;0;129;70;60;1894;174
7633;6.61667;52.0333;0;129;70;60;1894;186
7640;4.63333;52.3833;0;129;70;60;1894;232
7641;4.26667;51.5333;0;129;70;60;1894;182
7742;5.68333;50.85;0;129;70;60;1894;178
7752;3.61667;51.5;0;129;70;60;1894;183
7814;4.51667;51.5833;0;129;70;60;1894;182
7842;5.36667;51.7167;0;129;70;60;1894;171
7857;4.28333;52.1;0;129;70;60;1894;188
7905;5.35;53.4;0;129;70;60;1894;187
7922;6.33333;53.35;0;129;70;60;1894;190
7954;5.68333;51.9667;0;129;70;60;1894;181
7956;6.56667;53.3833;0;129;70;60;1894;201
7979;5.63333;53.15;0;129;70;60;1894;188
7473;6;53.3333;0;129;70;60;1895;196
7492;5.91667;51.9833;0;129;70;60;1895;183
7515;4.3;51.5;0;129;70;60;1895;184
7559;4.8;53.05;0;129;70;60;1895;198
7577;5.28333;52.05;0;129;70;60;1895;174
7645;5.63333;52.35;0;129;70;60;1895;183
7742;5.68333;50.85;0;129;70;60;1895;178
7763;5.88333;51.75;0;129;70;60;1895;171
7814;4.51667;51.5833;0;129;70;60;1895;183
7839;6;51.2;0;129;70;60;1895;175
7923;5.11667;52.1;0;129;70;60;1895;183
7956;6.56667;53.3833;0;129;70;60;1895;191
7979;5.63333;53.15;0;129;70;60;1895;193
7473;6;53.3333;0;129;70;60;1896;191
7499;5.88333;51.2167;0;129;70;60;1896;181
7515;4.3;51.5;0;129;70;60;1896;185
7559;4.8;53.05;0;129;70;60;1896;187
7566;6.16667;52.2667;0;129;70;60;1896;195
7645;5.63333;52.35;0;129;70;60;1896;180
7742;5.68333;50.85;0;129;70;60;1896;186
7752;3.61667;51.5;0;129;70;60;1896;183
7763;5.88333;51.75;0;129;70;60;1896;188
7814;4.51667;51.5833;0;129;70;60;1896;181
7923;5.11667;52.1;0;129;70;60;1896;180
7954;5.68333;51.9667;0;129;70;60;1896;179
7956;6.56667;53.3833;0;129;70;60;1896;182
7979;5.63333;53.15;0;129;70;60;1896;190
7473;6;53.3333;0;129;70;60;1897;191
7492;5.91667;51.9833;0;129;70;60;1897;177
7499;5.88333;51.2167;0;129;70;60;1897;172
7566;6.16667;52.2667;0;129;70;60;1897;187
7635;6.56667;53.2167;0;129;70;60;1897;189
7645;5.63333;52.35;0;129;70;60;1897;180
7742;5.68333;50.85;0;129;70;60;1897;179
7814;4.51667;51.5833;0;129;70;60;1897;176
7909;4.76667;53.1;0;129;70;60;1897;184
7922;6.33333;53.35;0;129;70;60;1897;188
7923;5.11667;52.1;0;129;70;60;1897;188
7956;6.56667;53.3833;0;129;70;60;1897;222
7979;5.63333;53.15;0;129;70;60;1897;188
8005;6.2;52.15;0;129;70;60;1897;177
7473;6;53.3333;0;129;70;60;1898;199
7499;5.88333;51.2167;0;129;70;60;1898;162
7566;6.16667;52.2667;0;129;70;60;1898;194
7635;6.56667;53.2167;0;129;70;60;1898;187
7645;5.63333;52.35;0;129;70;60;1898;188
7814;4.51667;51.5833;0;129;70;60;1898;198
7909;4.76667;53.1;0;129;70;60;1898;200
7923;5.11667;52.1;0;129;70;60;1898;192
7954;5.68333;51.9667;0;129;70;60;1898;194
7979;5.63333;53.15;0;129;70;60;1898;201
8005;6.2;52.15;0;129;70;60;1898;189
7492;5.91667;51.9833;0;129;70;60;1899;205
7645;5.63333;52.35;0;129;70;60;1899;189
7742;5.68333;50.85;0;129;70;60;1899;161
7752;3.61667;51.5;0;129;70;60;1899;182
7909;4.76667;53.1;0;129;70;60;1899;197
7979;5.63333;53.15;0;129;70;60;1899;199
8005;6.2;52.15;0;129;70;60;1899;194
7645;5.63333;52.35;0;129;70;60;1900;191
7814;4.51667;51.5833;0;129;70;60;1900;192
7909;4.76667;53.1;0;129;70;60;1900;200
7923;5.11667;52.1;0;129;70;60;1900;192
7954;5.68333;51.9667;0;129;70;60;1900;185
7979;5.63333;53.15;0;129;70;60;1900;198
8005;6.2;52.15;0;129;70;60;1900;197
7645;5.63333;52.35;0;129;70;60;1901;186
7909;4.76667;53.1;0;129;70;60;1901;199
7979;5.63333;53.15;0;129;70;60;1901;195
8005;6.2;52.15;0;129;70;60;1901;187
7645;5.63333;52.35;0;129;70;60;1902;187
7742;5.68333;50.85;0;129;70;60;1902;189
7814;4.51667;51.5833;0;129;70;60;1902;198
7954;5.68333;51.9667;0;129;70;60;1902;189
7979;5.63333;53.15;0;129;70;60;1902;201
8005;6.2;52.15;0;129;70;60;1902;193
7566;6.16667;52.2667;0;129;70;60;1903;193
7645;5.63333;52.35;0;129;70;60;1903;185
7742;5.68333;50.85;0;129;70;60;1903;189
7758;7;53.2;0;129;70;60;1903;187
7814;4.51667;51.5833;0;129;70;60;1903;192
7909;4.76667;53.1;0;129;70;60;1903;166
7979;5.63333;53.15;0;129;70;60;1903;196
8005;6.2;52.15;0;129;70;60;1903;190
7566;6.16667;52.2667;0;129;70;60;1904;194
7645;5.63333;52.35;0;129;70;60;1904;187
7857;4.28333;52.1;0;129;70;60;1904;174
7923;5.11667;52.1;0;129;70;60;1904;189
7976;5.96667;52.5333;0;129;70;60;1904;201
8005;6.2;52.15;0;129;70;60;1904;192
7566;6.16667;52.2667;0;129;70;60;1905;187
7645;5.63333;52.35;0;129;70;60;1905;180
7742;5.68333;50.85;0;129;70;60;1905;180
7814;4.51667;51.5833;0;129;70;60;1905;183
7909;4.76667;53.1;0;129;70;60;1905;190
7954;5.68333;51.9667;0;129;70;60;1905;120
7979;5.63333;53.15;0;129;70;60;1905;191
8005;6.2;52.15;0;129;70;60;1905;188
7491;6.85;53.3167;0;129;70;60;1906;192
7492;5.91667;51.9833;0;129;70;60;1906;183
7566;6.16667;52.2667;0;129;70;60;1906;193
7645;5.63333;52.35;0;129;70;60;1906;186
7742;5.68333;50.85;0;129;70;60;1906;190
7814;4.51667;51.5833;0;129;70;60;1906;191
7909;4.76667;53.1;0;129;70;60;1906;201
7954;5.68333;51.9667;0;129;70;60;1906;182
7979;5.63333;53.15;0;129;70;60;1906;196
7491;6.85;53.3167;0;129;70;60;1907;202
7545;6.76667;52.7;0;129;70;60;1907;205
7566;6.16667;52.2667;0;129;70;60;1907;201
7645;5.63333;52.35;0;129;70;60;1907;191
7689;4.05;51.2833;0;129;70;60;1907;189
7779;5.85;51.8333;0;129;70;60;1907;194
7814;4.51667;51.5833;0;129;70;60;1907;195
7886;5.66667;53.0333;0;129;70;60;1907;193
7954;5.68333;51.9667;0;129;70;60;1907;195
7491;6.85;53.3167;0;129;70;60;1908;193
7492;5.91667;51.9833;0;129;70;60;1908;176
7566;6.16667;52.2667;0;129;70;60;1908;186
7645;5.63333;52.35;0;129;70;60;1908;184
7689;4.05;51.2833;0;129;70;60;1908;187
7886;5.66667;53.0333;0;129;70;60;1908;188
7954;5.68333;51.9667;0;129;70;60;1908;185
7979;5.63333;53.15;0;129;70;60;1908;210
7481;4.75;52.6333;0;129;70;60;1909;205
7645;5.63333;52.35;0;129;70;60;1909;192
7954;5.68333;51.9667;0;129;70;60;1909;191
7481;4.75;52.6333;0;129;70;60;1910;191
7492;5.91667;51.9833;0;129;70;60;1910;180
7566;6.16667;52.2667;0;129;70;60;1910;187
7645;5.63333;52.35;0;129;70;60;1910;175
7786;4.45;51.7333;0;129;70;60;1910;174
7844;5.96667;52;0;129;70;60;1910;163
7857;4.28333;52.1;0;129;70;60;1910;201
7870;5.83333;50.85;0;129;70;60;1910;190
7934;5.96667;52;0;129;70;60;1910;165
7954;5.68333;51.9667;0;129;70;60;1910;176
7979;5.63333;53.15;0;129;70;60;1910;189
7481;4.75;52.6333;0;129;70;60;1911;190
7492;5.91667;51.9833;0;129;70;60;1911;182
7645;5.63333;52.35;0;129;70;60;1911;175
7742;5.68333;50.85;0;129;70;60;1911;175
7844;5.96667;52;0;129;70;60;1911;177
7857;4.28333;52.1;0;129;70;60;1911;191
7870;5.83333;50.85;0;129;70;60;1911;175
7886;5.66667;53.0333;0;129;70;60;1911;186
7909;4.76667;53.1;0;129;70;60;1911;187
7934;5.96667;52;0;129;70;60;1911;168
7954;5.68333;51.9667;0;129;70;60;1911;181
