s_id;lon;lat;alt;plant_id;cult_id;bbch;year;day
7639;3.73333;51.7;0;102;40;11;1868;112
7801;3.55;51.5667;0;102;40;11;1868;116
7929;6.46667;51.95;0;102;40;11;1868;101
8001;6.86667;53.1667;0;102;40;11;1868;97
7532;5.25;52.7;0;102;40;11;1869;104
7612;6.18333;52.85;0;102;40;11;1869;102
7639;3.73333;51.7;0;102;40;11;1869;114
7801;3.55;51.5667;0;102;40;11;1869;105
7881;5.8;51.8833;0;102;40;11;1869;101
7929;6.46667;51.95;0;102;40;11;1869;103
7639;3.73333;51.7;0;102;40;11;1870;121
7706;5.4;51.8;0;102;40;11;1870;99
7801;3.55;51.5667;0;102;40;11;1870;114
7811;4.63333;52.2167;0;102;40;11;1870;108
7929;6.46667;51.95;0;102;40;11;1870;109
7612;6.18333;52.85;0;102;40;11;1871;122
7706;5.4;51.8;0;102;40;11;1871;104
7797;5.96667;52.2;0;102;40;11;1871;112
7801;3.55;51.5667;0;102;40;11;1871;112
7881;5.8;51.8833;0;102;40;11;1871;101
7929;6.46667;51.95;0;102;40;11;1871;107
7532;5.25;52.7;0;102;40;11;1872;97
7612;6.18333;52.85;0;102;40;11;1872;99
7706;5.4;51.8;0;102;40;11;1872;70
7801;3.55;51.5667;0;102;40;11;1872;94
7811;4.63333;52.2167;0;102;40;11;1872;86
7881;5.8;51.8833;0;102;40;11;1872;94
7923;5.11667;52.1;0;102;40;11;1872;92
7929;6.46667;51.95;0;102;40;11;1872;92
7475;3.43333;51.2833;0;102;40;11;1873;92
7532;5.25;52.7;0;102;40;11;1873;99
7639;3.73333;51.7;0;102;40;11;1873;94
7706;5.4;51.8;0;102;40;11;1873;88
7801;3.55;51.5667;0;102;40;11;1873;98
7811;4.63333;52.2167;0;102;40;11;1873;92
7881;5.8;51.8833;0;102;40;11;1873;93
7923;5.11667;52.1;0;102;40;11;1873;28
7929;6.46667;51.95;0;102;40;11;1873;91
7475;3.43333;51.2833;0;102;40;11;1874;105
7532;5.25;52.7;0;102;40;11;1874;97
7706;5.4;51.8;0;102;40;11;1874;113
7801;3.55;51.5667;0;102;40;11;1874;111
7881;5.8;51.8833;0;102;40;11;1874;98
7923;5.11667;52.1;0;102;40;11;1874;96
7929;6.46667;51.95;0;102;40;11;1874;101
7475;3.43333;51.2833;0;102;40;11;1875;109
7532;5.25;52.7;0;102;40;11;1875;115
7706;5.4;51.8;0;102;40;11;1875;114
7801;3.55;51.5667;0;102;40;11;1875;124
7881;5.8;51.8833;0;102;40;11;1875;102
7929;6.46667;51.95;0;102;40;11;1875;110
7475;3.43333;51.2833;0;102;40;11;1876;98
7532;5.25;52.7;0;102;40;11;1876;100
7699;3.95;51.4833;0;102;40;11;1876;100
7801;3.55;51.5667;0;102;40;11;1876;116
7923;5.11667;52.1;0;102;40;11;1876;85
7929;6.46667;51.95;0;102;40;11;1876;96
7475;3.43333;51.2833;0;102;40;11;1877;99
7801;3.55;51.5667;0;102;40;11;1877;126
7929;6.46667;51.95;0;102;40;11;1877;101
7475;3.43333;51.2833;0;102;40;11;1878;98
7532;5.25;52.7;0;102;40;11;1878;104
7699;3.95;51.4833;0;102;40;11;1878;90
7873;5.61667;53.2667;0;102;40;11;1878;110
7881;5.8;51.8833;0;102;40;11;1878;106
7532;5.25;52.7;0;102;40;11;1879;121
7699;3.95;51.4833;0;102;40;11;1879;103
7873;5.61667;53.2667;0;102;40;11;1879;140
7881;5.8;51.8833;0;102;40;11;1879;109
7532;5.25;52.7;0;102;40;11;1880;96
7699;3.95;51.4833;0;102;40;11;1880;80
7881;5.8;51.8833;0;102;40;11;1880;100
7669;5.13333;51.7333;0;102;40;11;1881;92
7873;5.61667;53.2667;0;102;40;11;1881;102
7881;5.8;51.8833;0;102;40;11;1881;97
7669;5.13333;51.7333;0;102;40;11;1882;78
7873;5.61667;53.2667;0;102;40;11;1882;105
7881;5.8;51.8833;0;102;40;11;1882;79
7665;5.7;51.9333;0;102;40;11;1883;103
7873;5.61667;53.2667;0;102;40;11;1883;106
7881;5.8;51.8833;0;102;40;11;1883;115
7873;5.61667;53.2667;0;102;40;11;1884;82
7881;5.8;51.8833;0;102;40;11;1884;97
7934;5.96667;52;0;102;40;11;1884;97
7881;5.8;51.8833;0;102;40;11;1885;109
7669;5.13333;51.7333;0;102;40;11;1886;94
7873;5.61667;53.2667;0;102;40;11;1886;106
7569;3.5;51.5667;0;102;40;11;1887;94
7669;5.13333;51.7333;0;102;40;11;1887;96
7697;5.91667;52.5667;0;102;40;11;1887;92
7873;5.61667;53.2667;0;102;40;11;1887;108
7881;5.8;51.8833;0;102;40;11;1887;120
7669;5.13333;51.7333;0;102;40;11;1888;116
7873;5.61667;53.2667;0;102;40;11;1888;120
7881;5.8;51.8833;0;102;40;11;1888;122
7669;5.13333;51.7333;0;102;40;11;1889;108
7669;5.13333;51.7333;0;102;40;11;1890;98
7873;5.61667;53.2667;0;102;40;11;1890;95
7640;4.63333;52.3833;0;102;40;11;1891;104
7669;5.13333;51.7333;0;102;40;11;1891;68
7699;3.95;51.4833;0;102;40;11;1891;63
7701;4.41667;52.2;0;102;40;11;1891;77
7873;5.61667;53.2667;0;102;40;11;1891;91
7881;5.8;51.8833;0;102;40;11;1891;73
7640;4.63333;52.3833;0;102;40;11;1892;97
7669;5.13333;51.7333;0;102;40;11;1892;99
7873;5.61667;53.2667;0;102;40;11;1892;109
7881;5.8;51.8833;0;102;40;11;1892;111
7881;5.8;51.8833;0;102;40;11;1893;96
7640;4.63333;52.3833;0;102;40;11;1894;86
7669;5.13333;51.7333;0;102;40;11;1894;102
7640;4.63333;52.3833;0;102;40;11;1895;107
7881;5.8;51.8833;0;102;40;11;1895;111
7905;5.35;53.4;0;102;40;11;1895;111
7473;6;53.3333;0;102;40;11;1896;26
7640;4.63333;52.3833;0;102;40;11;1896;127
7640;4.63333;52.3833;0;102;40;11;1897;97
7669;5.13333;51.7333;0;102;40;11;1897;80
27;9.6;54.4;15;102;40;11;1951;130
45;10.5667;54.1667;55;102;40;11;1951;132
58;9.71667;54.8;40;102;40;11;1951;130
73;9.16667;54.7167;10;102;40;11;1951;126
81;9.16667;54.7667;15;102;40;11;1951;128
85;9.4;54.6667;25;102;40;11;1951;126
95;10.5667;53.6833;40;102;40;11;1951;110
104;10.6167;53.6667;30;102;40;11;1951;110
108;10.8167;53.65;40;102;40;11;1951;114
142;11.1;54.5;6;102;40;11;1951;139
158;10.7833;54.0833;25;102;40;11;1951;132
163;9.75;53.7667;8;102;40;11;1951;117
167;9.85;53.6333;10;102;40;11;1951;125
168;9.6;53.6333;2;102;40;11;1951;125
182;10.3833;54.3333;45;102;40;11;1951;121
185;10.1833;54.3667;12;102;40;11;1951;116
199;10.1667;54.1167;45;102;40;11;1951;124
202;10.05;54.1667;35;102;40;11;1951;123
213;9.65;54.0833;60;102;40;11;1951;122
244;9.56667;54.5167;18;102;40;11;1951;117
247;9.21667;54.35;10;102;40;11;1951;115
279;9.51667;53.9167;30;102;40;11;1951;130
289;10.2;53.6667;50;102;40;11;1951;144
307;9.28333;54.15;35;102;40;11;1951;127
336;9.76667;53.5833;15;102;40;11;1951;117
354;8.5;52.7;35;102;40;11;1951;112
357;8.36667;52.6;35;102;40;11;1951;113
404;9.56667;52.0833;160;102;40;11;1951;129
427;9.45;52.4;50;102;40;11;1951;126
437;9.25;52.6667;25;102;40;11;1951;121
484;9.81667;51.9833;90;102;40;11;1951;114
491;9.78333;51.9833;160;102;40;11;1951;130
519;10.1167;51.95;130;102;40;11;1951;104
533;9.45;51.8333;100;102;40;11;1951;113
539;9.61667;51.5333;120;102;40;11;1951;121
553;10;51.7167;130;102;40;11;1951;124
556;9.63333;51.6667;170;102;40;11;1951;124
564;10.4667;51.6333;300;102;40;11;1951;116
565;10.25;51.7333;220;102;40;11;1951;119
568;10.55;51.6;340;102;40;11;1951;121
601;9.88333;52.4667;65;102;40;11;1951;122
603;9.75;52.5333;50;102;40;11;1951;120
609;10.2333;52.7333;70;102;40;11;1951;125
642;9.6;52.8667;35;102;40;11;1951;138
644;10.7167;52.5;70;102;40;11;1951;123
648;10.7167;52.4167;65;102;40;11;1951;110
668;10.7333;52.7333;85;102;40;11;1951;72
671;9.88333;53.3333;75;102;40;11;1951;134
675;10.1167;53.2333;50;102;40;11;1951;127
679;10.3;53.3667;3;102;40;11;1951;131
696;10.1167;53.2667;40;102;40;11;1951;66
702;9.66667;53.2333;40;102;40;11;1951;126
706;11.1833;53.1333;12;102;40;11;1951;120
713;11.1;52.95;20;102;40;11;1951;124
721;11.0833;52.9333;20;102;40;11;1951;116
724;10.9333;52.8667;60;102;40;11;1951;124
738;11.05;53.1;35;102;40;11;1951;116
742;10.6667;53.35;7;102;40;11;1951;114
756;9.85;53.0833;80;102;40;11;1951;114
760;10.0667;53.1;75;102;40;11;1951;126
769;10.5833;53.0833;30;102;40;11;1951;127
772;10.2833;53.0167;75;102;40;11;1951;116
776;10.4;52.9667;50;102;40;11;1951;123
779;10.5833;53.0667;25;102;40;11;1951;124
782;10.6833;53.0167;50;102;40;11;1951;138
810;8.76667;53.8167;2;102;40;11;1951;102
951;7.3;52.5;25;102;40;11;1951;115
964;7.48333;52.6667;20;102;40;11;1951;114
982;8;52.0667;60;102;40;11;1951;110
987;8.36667;52.3167;65;102;40;11;1951;106
989;8.26667;52.3333;65;102;40;11;1951;124
1061;10.6167;51.7167;560;102;40;11;1951;128
1079;10.2667;51.9833;160;102;40;11;1951;116
1135;8.16667;53.2833;10;102;40;11;1951;127
1143;7.93333;53.15;8;102;40;11;1951;121
1169;7.93333;53.7;2;102;40;11;1951;138
1192;8.11667;52.65;25;102;40;11;1951;120
1216;8.93333;53.0833;3;102;40;11;1951;121
1243;7.06667;51.15;180;102;40;11;1951;97
1291;6.45;51.7833;18;102;40;11;1951;119
1310;6.98333;51.4167;140;102;40;11;1951;114
1318;6.31667;51.5167;25;102;40;11;1951;108
1339;6.98333;50.9667;40;102;40;11;1951;112
1351;7.13333;50.7333;60;102;40;11;1951;128
