s_id;lon;lat;alt;plant_id;cult_id;bbch;year;day
7230;2.355;41.638;195;126;0;11;1954;107
7230;2.355;41.638;195;126;0;11;1956;114
481;9.95;51.5333;190;126;0;11;1960;140
481;9.95;51.5333;190;126;0;11;1962;147
20451;19.5167;42.8333;944;126;0;11;1964;129
20451;19.5167;42.8333;944;126;0;11;1965;134
7230;2.355;41.638;195;126;0;11;1969;110
8274;-6.93333;52.3833;80;126;0;11;1970;119
7057;10.2667;53.6667;50;126;0;11;1971;113
7058;10.2;53.65;46;126;0;11;1971;113
7060;8.78333;50.1;99;126;0;11;1971;107
7062;6.66667;49.75;265;126;0;11;1971;108
7068;7.9;47.9167;1210;126;0;11;1971;127
7072;11.7333;48.4;460;126;0;11;1971;109
7077;13.5333;50.9833;360;126;0;11;1971;114
7101;11.5;47.25;900;126;0;11;1971;116
7102;16.3667;48.25;202;126;0;11;1971;109
7103;16.7167;48.25;150;126;0;11;1971;104
7109;18.3667;48.3333;180;126;0;11;1971;107
7113;14.5;46.0667;310;126;0;11;1971;112
7138;18.5;59.3667;50;126;0;11;1971;124
7139;7.68333;48.0667;265;126;0;11;1971;110
8273;-10.2167;51.9333;14;126;0;11;1971;128
8274;-6.93333;52.3833;80;126;0;11;1971;115
8275;-6.56667;52.45;60;126;0;11;1971;112
7053;3.8;50.9833;15;126;0;11;1972;107
7054;5.73333;50;500;126;0;11;1972;114
7058;10.2;53.65;46;126;0;11;1972;100
7060;8.78333;50.1;99;126;0;11;1972;105
7062;6.66667;49.75;265;126;0;11;1972;103
7065;7.6;48.05;285;126;0;11;1972;93
7066;7.85;48;270;126;0;11;1972;95
7068;7.9;47.9167;1210;126;0;11;1972;143
7071;11.1667;48.1833;540;126;0;11;1972;119
7072;11.7333;48.4;460;126;0;11;1972;112
7077;13.5333;50.9833;360;126;0;11;1972;106
7097;-8.5;41.25;30;126;0;11;1972;108
7101;11.5;47.25;900;126;0;11;1972;130
7102;16.3667;48.25;202;126;0;11;1972;94
7103;16.7167;48.25;150;126;0;11;1972;95
7110;18.9333;48.45;540;126;0;11;1972;100
7113;14.5;46.0667;310;126;0;11;1972;101
7116;18.0167;43.75;1000;126;0;11;1972;106
7138;18.5;59.3667;50;126;0;11;1972;124
7230;2.355;41.638;195;126;0;11;1972;106
8274;-6.93333;52.3833;80;126;0;11;1972;116
8275;-6.56667;52.45;60;126;0;11;1972;108
8276;-6.23333;53.3333;30;126;0;11;1972;113
17769;-1.933;54.017;-1;126;0;11;1972;115
7039;10.7833;59.6667;95;126;0;11;1973;120
7046;12.3;55.6667;30;126;0;11;1973;125
7053;3.8;50.9833;15;126;0;11;1973;121
7054;5.73333;50;500;126;0;11;1973;123
7058;10.2;53.65;46;126;0;11;1973;118
7060;8.78333;50.1;99;126;0;11;1973;114
7061;7.96667;49.9833;118;126;0;11;1973;114
7062;6.66667;49.75;265;126;0;11;1973;118
7063;9.21667;48.7167;380;126;0;11;1973;117
7065;7.6;48.05;285;126;0;11;1973;104
7066;7.85;48;270;126;0;11;1973;113
7068;7.9;47.9167;1210;126;0;11;1973;147
7070;8.51667;47.95;680;126;0;11;1973;124
7071;11.1667;48.1833;540;126;0;11;1973;123
7072;11.7333;48.4;460;126;0;11;1973;119
7077;13.5333;50.9833;360;126;0;11;1973;122
7101;11.5;47.25;900;126;0;11;1973;130
7102;16.3667;48.25;202;126;0;11;1973;100
7103;16.7167;48.25;150;126;0;11;1973;102
7110;18.9333;48.45;540;126;0;11;1973;100
7112;21.1333;47.3333;90;126;0;11;1973;106
7113;14.5;46.0667;310;126;0;11;1973;121
7114;16.5667;46.0333;146;126;0;11;1973;112
7116;18.0167;43.75;1000;126;0;11;1973;124
7138;18.5;59.3667;50;126;0;11;1973;129
7230;2.355;41.638;195;126;0;11;1973;112
8273;-10.2167;51.9333;14;126;0;11;1973;121
8274;-6.93333;52.3833;80;126;0;11;1973;112
8276;-6.23333;53.3333;30;126;0;11;1973;110
7044;22.55;60.3833;10;126;0;11;1974;147
7045;12.5;55.8667;40;126;0;11;1974;105
7046;12.3;55.6667;30;126;0;11;1974;99
7048;9.91667;57.2333;20;126;0;11;1974;116
7049;-0.883333;51.0833;84;126;0;11;1974;103
7053;3.8;50.9833;15;126;0;11;1974;105
7054;5.73333;50;500;126;0;11;1974;100
7055;5.66667;51.9833;25;126;0;11;1974;91
7057;10.2667;53.6667;50;126;0;11;1974;100
7058;10.2;53.65;46;126;0;11;1974;93
7061;7.96667;49.9833;118;126;0;11;1974;92
7062;6.66667;49.75;265;126;0;11;1974;96
7063;9.21667;48.7167;380;126;0;11;1974;94
7064;9.11667;48.8167;330;126;0;11;1974;100
7065;7.6;48.05;285;126;0;11;1974;91
7066;7.85;48;270;126;0;11;1974;95
7068;7.9;47.9167;1210;126;0;11;1974;133
7070;8.51667;47.95;680;126;0;11;1974;129
7071;11.1667;48.1833;540;126;0;11;1974;101
7072;11.7333;48.4;460;126;0;11;1974;93
7073;13.5167;48.85;737;126;0;11;1974;101
7074;13.3167;48.9167;756;126;0;11;1974;96
7075;13.3333;48.9333;956;126;0;11;1974;120
7077;13.5333;50.9833;360;126;0;11;1974;105
7097;-8.5;41.25;30;126;0;11;1974;123
7099;8.8;47.3333;600;126;0;11;1974;93
7102;16.3667;48.25;202;126;0;11;1974;91
7103;16.7167;48.25;150;126;0;11;1974;93
7109;18.3667;48.3333;180;126;0;11;1974;98
7110;18.9333;48.45;540;126;0;11;1974;83
7111;19.35;47.6;220;126;0;11;1974;91
7112;21.1333;47.3333;90;126;0;11;1974;93
7113;14.5;46.0667;310;126;0;11;1974;102
7114;16.5667;46.0333;146;126;0;11;1974;96
7116;18.0167;43.75;1000;126;0;11;1974;121
7119;20.95;44.3667;121;126;0;11;1974;110
7138;18.5;59.3667;50;126;0;11;1974;123
7139;7.68333;48.0667;265;126;0;11;1974;98
7230;2.355;41.638;195;126;0;11;1974;118
8273;-10.2167;51.9333;14;126;0;11;1974;118
8274;-6.93333;52.3833;80;126;0;11;1974;106
8275;-6.56667;52.45;60;126;0;11;1974;93
8276;-6.23333;53.3333;30;126;0;11;1974;113
7037;5.35;60.2667;50;126;0;11;1975;128
7039;10.7833;59.6667;95;126;0;11;1975;119
7046;12.3;55.6667;30;126;0;11;1975;122
7049;-0.883333;51.0833;84;126;0;11;1975;113
7053;3.8;50.9833;15;126;0;11;1975;124
7054;5.73333;50;500;126;0;11;1975;119
7055;5.66667;51.9833;25;126;0;11;1975;114
7057;10.2667;53.6667;50;126;0;11;1975;112
7058;10.2;53.65;46;126;0;11;1975;125
7060;8.78333;50.1;99;126;0;11;1975;111
7061;7.96667;49.9833;118;126;0;11;1975;112
7062;6.66667;49.75;265;126;0;11;1975;113
7063;9.21667;48.7167;380;126;0;11;1975;114
7064;9.11667;48.8167;330;126;0;11;1975;116
7065;7.6;48.05;285;126;0;11;1975;113
7066;7.85;48;270;126;0;11;1975;111
7068;7.9;47.9167;1210;126;0;11;1975;131
7071;11.1667;48.1833;540;126;0;11;1975;121
7072;11.7333;48.4;460;126;0;11;1975;118
7073;13.5167;48.85;737;126;0;11;1975;123
7074;13.3167;48.9167;756;126;0;11;1975;132
7075;13.3333;48.9333;956;126;0;11;1975;127
7077;13.5333;50.9833;360;126;0;11;1975;118
7101;11.5;47.25;900;126;0;11;1975;124
7102;16.3667;48.25;202;126;0;11;1975;108
7103;16.7167;48.25;150;126;0;11;1975;106
7111;19.35;47.6;220;126;0;11;1975;97
7112;21.1333;47.3333;90;126;0;11;1975;71
7113;14.5;46.0667;310;126;0;11;1975;110
7114;16.5667;46.0333;146;126;0;11;1975;100
7116;18.0167;43.75;1000;126;0;11;1975;116
7119;20.95;44.3667;121;126;0;11;1975;93
7120;22.85;41.9833;240;126;0;11;1975;97
7138;18.5;59.3667;50;126;0;11;1975;126
7139;7.68333;48.0667;265;126;0;11;1975;117
8273;-10.2167;51.9333;14;126;0;11;1975;113
8274;-6.93333;52.3833;80;126;0;11;1975;112
8275;-6.56667;52.45;60;126;0;11;1975;116
7037;5.35;60.2667;50;126;0;11;1976;136
7039;10.7833;59.6667;95;126;0;11;1976;130
7044;22.55;60.3833;10;126;0;11;1976;138
7046;12.3;55.6667;30;126;0;11;1976;125
7048;9.91667;57.2333;20;126;0;11;1976;123
7049;-0.883333;51.0833;84;126;0;11;1976;118
7053;3.8;50.9833;15;126;0;11;1976;114
7054;5.73333;50;500;126;0;11;1976;111
7055;5.66667;51.9833;25;126;0;11;1976;108
7057;10.2667;53.6667;50;126;0;11;1976;123
7058;10.2;53.65;46;126;0;11;1976;113
7060;8.78333;50.1;99;126;0;11;1976;107
7061;7.96667;49.9833;118;126;0;11;1976;105
7062;6.66667;49.75;265;126;0;11;1976;108
7063;9.21667;48.7167;380;126;0;11;1976;112
7064;9.11667;48.8167;330;126;0;11;1976;108
7065;7.6;48.05;285;126;0;11;1976;96
7066;7.85;48;270;126;0;11;1976;104
7068;7.9;47.9167;1210;126;0;11;1976;128
7071;11.1667;48.1833;540;126;0;11;1976;110
7072;11.7333;48.4;460;126;0;11;1976;109
7074;13.3167;48.9167;756;126;0;11;1976;131
7075;13.3333;48.9333;956;126;0;11;1976;132
7076;13.5167;48.9333;1370;126;0;11;1976;159
7077;13.5333;50.9833;360;126;0;11;1976;135
7099;8.8;47.3333;600;126;0;11;1976;93
7101;11.5;47.25;900;126;0;11;1976;120
7102;16.3667;48.25;202;126;0;11;1976;107
7103;16.7167;48.25;150;126;0;11;1976;103
7110;18.9333;48.45;540;126;0;11;1976;115
7111;19.35;47.6;220;126;0;11;1976;110
7113;14.5;46.0667;310;126;0;11;1976;110
7114;16.5667;46.0333;146;126;0;11;1976;107
7115;19.1167;45.7833;90;126;0;11;1976;97
7116;18.0167;43.75;1000;126;0;11;1976;127
7118;19.0833;42.0833;5;126;0;11;1976;115
7119;20.95;44.3667;121;126;0;11;1976;106
7120;22.85;41.9833;240;126;0;11;1976;110
7138;18.5;59.3667;50;126;0;11;1976;135
7139;7.68333;48.0667;265;126;0;11;1976;106
7230;2.355;41.638;195;126;0;11;1976;115
8273;-10.2167;51.9333;14;126;0;11;1976;107
8274;-6.93333;52.3833;80;126;0;11;1976;106
8275;-6.56667;52.45;60;126;0;11;1976;121
7039;10.7833;59.6667;95;126;0;11;1977;129
7046;12.3;55.6667;30;126;0;11;1977;125
7053;3.8;50.9833;15;126;0;11;1977;113
7055;5.66667;51.9833;25;126;0;11;1977;105
7058;10.2;53.65;46;126;0;11;1977;103
7060;8.78333;50.1;99;126;0;11;1977;110
7061;7.96667;49.9833;118;126;0;11;1977;110
7062;6.66667;49.75;265;126;0;11;1977;104
7063;9.21667;48.7167;380;126;0;11;1977;86
7065;7.6;48.05;285;126;0;11;1977;85
7066;7.85;48;270;126;0;11;1977;83
7068;7.9;47.9167;1210;126;0;11;1977;135
7071;11.1667;48.1833;540;126;0;11;1977;103
7072;11.7333;48.4;460;126;0;11;1977;97
7074;13.3167;48.9167;756;126;0;11;1977;126
7075;13.3333;48.9333;956;126;0;11;1977;127
7077;13.5333;50.9833;360;126;0;11;1977;122
7097;-8.5;41.25;30;126;0;11;1977;90
7099;8.8;47.3333;600;126;0;11;1977;90
7101;11.5;47.25;900;126;0;11;1977;111
7102;16.3667;48.25;202;126;0;11;1977;87
7103;16.7167;48.25;150;126;0;11;1977;81
7111;19.35;47.6;220;126;0;11;1977;88
7112;21.1333;47.3333;90;126;0;11;1977;100
7113;14.5;46.0667;310;126;0;11;1977;101
7114;16.5667;46.0333;146;126;0;11;1977;85
7115;19.1167;45.7833;90;126;0;11;1977;85
7116;18.0167;43.75;1000;126;0;11;1977;117
7118;19.0833;42.0833;5;126;0;11;1977;100
7119;20.95;44.3667;121;126;0;11;1977;91
7120;22.85;41.9833;240;126;0;11;1977;89
7138;18.5;59.3667;50;126;0;11;1977;137
7230;2.355;41.638;195;126;0;11;1977;96
8273;-10.2167;51.9333;14;126;0;11;1977;101
8274;-6.93333;52.3833;80;126;0;11;1977;108
8275;-6.56667;52.45;60;126;0;11;1977;115
17192;-2.633;53.65;-1;126;0;11;1977;95
7039;10.7833;59.6667;95;126;0;11;1978;129
7046;12.3;55.6667;30;126;0;11;1978;125
7049;-0.883333;51.0833;84;126;0;11;1978;96
7053;3.8;50.9833;15;126;0;11;1978;109
7054;5.73333;50;500;126;0;11;1978;116
7055;5.66667;51.9833;25;126;0;11;1978;113
7056;7.63333;51.9667;60;126;0;11;1978;113
7058;10.2;53.65;46;126;0;11;1978;122
7060;8.78333;50.1;99;126;0;11;1978;111
7061;7.96667;49.9833;118;126;0;11;1978;99
7062;6.66667;49.75;265;126;0;11;1978;111
7063;9.21667;48.7167;380;126;0;11;1978;114
7066;7.85;48;270;126;0;11;1978;109
7067;7.98333;48.0167;500;126;0;11;1978;123
7068;7.9;47.9167;1210;126;0;11;1978;144
7071;11.1667;48.1833;540;126;0;11;1978;120
7072;11.7333;48.4;460;126;0;11;1978;117
7074;13.3167;48.9167;756;126;0;11;1978;146
7075;13.3333;48.9333;956;126;0;11;1978;133
7077;13.5333;50.9833;360;126;0;11;1978;118
7099;8.8;47.3333;600;126;0;11;1978;108
7101;11.5;47.25;900;126;0;11;1978;121
7102;16.3667;48.25;202;126;0;11;1978;108
7103;16.7167;48.25;150;126;0;11;1978;89
7111;19.35;47.6;220;126;0;11;1978;107
7112;21.1333;47.3333;90;126;0;11;1978;93
7113;14.5;46.0667;310;126;0;11;1978;115
7114;16.5667;46.0333;146;126;0;11;1978;109
7115;19.1167;45.7833;90;126;0;11;1978;94
7116;18.0167;43.75;1000;126;0;11;1978;127
7118;19.0833;42.0833;5;126;0;11;1978;106
7119;20.95;44.3667;121;126;0;11;1978;93
7120;22.85;41.9833;240;126;0;11;1978;92
7129;-0.033333;49.0167;70;126;0;11;1978;116
7138;18.5;59.3667;50;126;0;11;1978;142
7139;7.68333;48.0667;265;126;0;11;1978;114
8273;-10.2167;51.9333;14;126;0;11;1978;103
8274;-6.93333;52.3833;80;126;0;11;1978;112
8275;-6.56667;52.45;60;126;0;11;1978;117
7039;10.7833;59.6667;95;126;0;11;1979;137
7046;12.3;55.6667;30;126;0;11;1979;131
7049;-0.883333;51.0833;84;126;0;11;1979;108
7053;3.8;50.9833;15;126;0;11;1979;115
