s_id;lon;lat;alt;plant_id;cult_id;bbch;year;day
20;9.93333;54.4;18;129;71;11;1951;122
27;9.6;54.4;15;129;71;11;1951;130
35;8.7;54.3167;3;129;71;11;1951;125
41;10.6167;54.1333;40;129;71;11;1951;124
45;10.5667;54.1667;55;129;71;11;1951;128
73;9.16667;54.7167;10;129;71;11;1951;125
104;10.6167;53.6667;30;129;71;11;1951;124
108;10.8167;53.65;40;129;71;11;1951;119
110;10.4833;53.5;40;129;71;11;1951;128
116;8.9;54.65;4;129;71;11;1951;131
119;9.03333;54.6167;15;129;71;11;1951;133
120;9.25;54.4;10;129;71;11;1951;136
123;9.05;54.4833;10;129;71;11;1951;132
142;11.1;54.5;6;129;71;11;1951;134
148;10.8333;54.25;55;129;71;11;1951;140
152;10.8167;54.1;10;129;71;11;1951;126
163;9.75;53.7667;8;129;71;11;1951;124
167;9.85;53.6333;10;129;71;11;1951;130
168;9.6;53.6333;2;129;71;11;1951;121
182;10.3833;54.3333;45;129;71;11;1951;102
185;10.1833;54.3667;12;129;71;11;1951;118
199;10.1667;54.1167;45;129;71;11;1951;128
213;9.65;54.0833;60;129;71;11;1951;123
215;9.66667;54.2333;6;129;71;11;1951;130
244;9.56667;54.5167;18;129;71;11;1951;125
247;9.21667;54.35;10;129;71;11;1951;117
254;10.25;53.95;45;129;71;11;1951;128
279;9.51667;53.9167;30;129;71;11;1951;128
289;10.2;53.6667;50;129;71;11;1951;140
304;10.4167;53.6167;30;129;71;11;1951;125
307;9.28333;54.15;35;129;71;11;1951;128
325;8.95;54.7833;5;129;71;11;1951;132
328;8.81667;54.8;2;129;71;11;1951;119
333;8.56667;54.6833;8;129;71;11;1951;125
336;9.76667;53.5833;15;129;71;11;1951;121
344;9.98333;53.45;20;129;71;11;1951;121
354;8.5;52.7;35;129;71;11;1951;148
357;8.36667;52.6;35;129;71;11;1951;116
361;8.71667;52.7833;55;129;71;11;1951;106
363;8.83333;52.75;55;129;71;11;1951;123
372;8.73333;52.85;40;129;71;11;1951;118
375;9.21667;52.7833;20;129;71;11;1951;121
380;9.03333;52.8667;12;129;71;11;1951;115
384;8.81667;52.9167;40;129;71;11;1951;125
386;9.18333;52.85;15;129;71;11;1951;116
400;9.31667;52.1;220;129;71;11;1951;123
401;9.25;52.1333;80;129;71;11;1951;125
404;9.56667;52.0833;160;129;71;11;1951;118
417;9.8;52.3;60;129;71;11;1951;121
425;9.6;52.6;30;129;71;11;1951;122
437;9.25;52.6667;25;129;71;11;1951;120
446;9.18333;52.45;80;129;71;11;1951;153
453;8.9;52.5;40;129;71;11;1951;125
459;9.16667;52.3167;70;129;71;11;1951;122
464;9.2;52.3333;80;129;71;11;1951;115
